"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Early Voting Votes","Early Voting Votes Against","Election Day Votes","Election Day Votes Against","By Mail Votes","By Mail Votes Against","Prov. Votes","Prov. Votes Against","By Mail 2 Votes","By Mail 2 Votes Against","Total Votes","Total Votes Against"
"02","004","019","02","32","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","019","02","32","Other Write-Ins","BOT","President - Vice Pres","","","Y","0","","0","","0","","0","","1","","1",""
"02","004","019","02","32","Johnny Ray Salling","REP","Representative in Congress","02","","","72","","34","","23","","8","","53","","190",""
"02","004","019","02","32","C.A. Dutch Ruppersberger","DEM","Representative in Congress","02","Y","","454","","88","","374","","68","","344","","1328",""
"02","004","019","02","32","Other Write-Ins","BOT","Representative in Congress","02","","Y","0","","0","","1","","0","","2","","3",""
"02","004","019","02","32","Pamela Alban","BOT","Judge of the Circuit Court","05","Y","","327","","71","","258","","46","","272","","974",""
"02","004","019","02","32","Elizabeth Morris","BOT","Judge of the Circuit Court","05","Y","","367","","80","","292","","40","","296","","1075",""
"02","004","019","02","32","Rob Thompson","BOT","Judge of the Circuit Court","05","Y","","273","","57","","208","","28","","194","","760",""
"02","004","019","02","32","Richard Trunnell","BOT","Judge of the Circuit Court","05","Y","","265","","54","","207","","23","","212","","761",""
"02","004","019","02","32","Other Write-Ins","BOT","Judge of the Circuit Court","05","","Y","10","","1","","16","","2","","7","","36",""
"02","004","019","02","32","Jonathan Biran","BOT","Judge Court of Appeals","05","Y","","334","130","72","40","242","97","45","22","262","82","955","371"
"02","004","019","02","32","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","365","102","80","34","300","46","55","12","315","31","1115","225"
"02","004","020","03","21","Donald J. Trump","REP","President - Vice Pres","","","","287","","61","","100","","11","","64","","523",""
"02","004","020","03","21","Joe Biden","DEM","President - Vice Pres","","Y","","291","","49","","525","","32","","261","","1158",""
"02","004","020","03","21","Jo Jorgensen","LIB","President - Vice Pres","","","","4","","3","","10","","1","","8","","26",""
"02","004","020","03","21","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","0","","1","","1","","1","","0","","3",""
"02","004","020","03","21","Jerome M. Segal","BAR","President - Vice Pres","","","","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","1","","0","","0","","",""
"02","004","020","03","21","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","1","","",""
"02","004","020","03","21","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","020","03","21","Other Write-Ins","BOT","President - Vice Pres","","","Y","2","","3","","6","","1","","3","","17",""
"02","004","020","03","21","Charles Anthony","REP","Representative in Congress","03","","","286","","67","","116","","14","","70","","553",""
"02","004","020","03","21","John Sarbanes","DEM","Representative in Congress","03","Y","","277","","47","","516","","31","","247","","1118",""
"02","004","020","03","21","Other Write-Ins","BOT","Representative in Congress","03","","Y","0","","0","","1","","0","","0","","1",""
"02","004","020","03","21","Pamela Alban","BOT","Judge of the Circuit Court","05","Y","","349","","60","","443","","25","","221","","1098",""
"02","004","020","03","21","Elizabeth Morris","BOT","Judge of the Circuit Court","05","Y","","370","","57","","465","","28","","236","","1156",""
"02","004","020","03","21","Rob Thompson","BOT","Judge of the Circuit Court","05","Y","","308","","58","","392","","19","","186","","963",""
"02","004","020","03","21","Richard Trunnell","BOT","Judge of the Circuit Court","05","Y","","308","","53","","396","","18","","206","","981",""
"02","004","020","03","21","Other Write-Ins","BOT","Judge of the Circuit Court","05","","Y","4","","0","","9","","0","","14","","27",""
"02","004","020","03","21","Jonathan Biran","BOT","Judge Court of Appeals","05","Y","","378","78","71","21","447","76","33","5","195","60","1124","240"
"02","004","020","03","21","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","381","74","67","25","486","43","33","4","238","20","1205","166"
"02","004","021","04","33","Donald J. Trump","REP","President - Vice Pres","","","","484","","90","","152","","24","","175","","925",""
"02","004","021","04","33","Joe Biden","DEM","President - Vice Pres","","Y","","480","","79","","595","","58","","442","","1654",""
"02","004","021","04","33","Jo Jorgensen","LIB","President - Vice Pres","","","","11","","9","","5","","0","","8","","33",""
"02","004","021","04","33","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","2","","0","","0","","1","","3","","6",""
"02","004","021","04","33","Jerome M. Segal","BAR","President - Vice Pres","","","","1","","0","","1","","0","","0","","2",""
"02","004","021","04","33","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","3","","",""
"02","004","021","04","33","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"02","004","021","04","33","Other Write-Ins","BOT","President - Vice Pres","","","Y","7","","4","","5","","2","","16","","37",""
"02","004","021","04","33","George E. McDermott","REP","Representative in Congress","04","","","514","","98","","170","","24","","196","","1002",""
"02","004","021","04","33","Anthony G. Brown","DEM","Representative in Congress","04","Y","","448","","76","","555","","54","","412","","1545",""
"02","004","021","04","33","Other Write-Ins","BOT","Representative in Congress","04","","Y","1","","1","","1","","1","","1","","5",""
"02","004","021","04","33","Pamela Alban","BOT","Judge of the Circuit Court","05","Y","","581","","102","","531","","37","","379","","1630",""
"02","004","021","04","33","Elizabeth Morris","BOT","Judge of the Circuit Court","05","Y","","633","","111","","559","","42","","422","","1767",""
"02","004","021","04","33","Rob Thompson","BOT","Judge of the Circuit Court","05","Y","","527","","88","","442","","34","","302","","1393",""
"02","004","021","04","33","Richard Trunnell","BOT","Judge of the Circuit Court","05","Y","","522","","87","","467","","36","","342","","1454",""
"02","004","021","04","33","Other Write-Ins","BOT","Judge of the Circuit Court","05","","Y","20","","3","","11","","1","","15","","50",""
"02","004","021","04","33","Jonathan Biran","BOT","Judge Court of Appeals","05","Y","","647","155","118","31","514","121","47","19","393","103","1719","429"
"02","004","021","04","33","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","656","140","121","28","570","75","52","15","435","56","1834","314"
"02","004","022","04","33","Donald J. Trump","REP","President - Vice Pres","","","","211","","72","","52","","18","","52","","405",""
"02","004","022","04","33","Joe Biden","DEM","President - Vice Pres","","Y","","356","","74","","332","","47","","288","","1097",""
"02","004","022","04","33","Jo Jorgensen","LIB","President - Vice Pres","","","","5","","4","","3","","1","","9","","22",""
"02","004","022","04","33","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","2","","1","","0","","1","","2","","6",""
"02","004","022","04","33","Jerome M. Segal","BAR","President - Vice Pres","","","","1","","0","","0","","0","","0","","1",""
