"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Write-In?","Early Votes","Early Votes Against","Election Night Votes","Election Night Votes Against","Mail-In Ballot 1 Votes","Mail-In Ballot 1 Votes Against","Provisional Votes","Provisional Votes Against","Mail-In Ballot 2 Votes","Mail-In Ballot 2 Votes Against" 
"01","Allegany County","004-000","06","01B","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","587","141","1049","278","419","80","64","18","8","2" 
"01","Allegany County","004-000","06","01B","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","575","140","994","303","396","86","61","20","8","1" 
"01","Allegany County","004-000","06","01B","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","568","151","1019","277","399","82","61","19","9","1" 
"01","Allegany County","004-000","06","01B","Board of Education","","Crystal M. Bender","NON","Y","","465","","781","","289","","47","","3","" 
"01","Allegany County","004-000","06","01B","Board of Education","","Tammy Fraley","NON","","","365","","596","","284","","35","","3","" 
"01","Allegany County","004-000","06","01B","Board of Education","","Max Green","NON","Y","","377","","694","","272","","37","","9","" 
"01","Allegany County","004-000","06","01B","Board of Education","","Gerry LaFemina","NON","","","130","","199","","117","","12","","2","" 
"01","Allegany County","004-000","06","01B","Board of Education","","Other Write-Ins","","","Y","8","","9","","4","","2","","0","" 
"01","Allegany County","004-000","06","01B","Cumberland Council","","Eugene Thomas Frazier","NON","Y","","422","","682","","364","","22","","6","" 
"01","Allegany County","004-000","06","01B","Cumberland Council","","Brian Richard Lepley","NON","Y","","506","","904","","268","","29","","5","" 
"01","Allegany County","004-000","06","01B","Cumberland Council","","Laurie Peskin Marchini","NON","","","244","","387","","277","","20","","7","" 
"01","Allegany County","004-000","06","01B","Cumberland Council","","D. A. Tinnen","NON","","","55","","59","","45","","6","","2","" 
"01","Allegany County","004-000","06","01B","Cumberland Council","","Simeon Leonard Younger","NON","","","102","","262","","76","","10","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","60","","166","","109","","21","","3","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","218","","381","","65","","21","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","2","","4","","2","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","0","","4","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","4","","13","","3","","3","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Peter Sonski","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","President - Vice Pres","","Other Write-Ins","","","Y","0","","3","","2","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Angela Alsobrooks","DEM","Y","","57","","129","","92","","20","","3","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Larry Hogan","REP","","","183","","385","","75","","21","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Mike Scott","LIB","","","23","","45","","9","","2","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Patrick J. Burke","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Billy Bridges","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Senator","","Other Write-Ins","","","Y","2","","1","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Congress","06","April McClain Delaney","DEM","Y","","69","","187","","111","","20","","3","" 
"01","Allegany County","005-000","06","01B","U.S. Congress","06","Neil C. Parrott","REP","","","195","","363","","59","","20","","0","" 
"01","Allegany County","005-000","06","01B","U.S. Congress","06","Other Write-Ins","","","Y","1","","2","","0","","0","","0","" 
"01","Allegany County","005-000","06","01B","MD Supreme Court","03","Matthew J. Fader","JUD","Y","","176","46","380","103","109","19","26","11","1","0" 
"01","Allegany County","005-000","06","01B","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","171","48","368","111","120","13","30","7","1","0" 
"01","Allegany County","005-000","06","01B","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","159","52","373","99","113","13","29","6","1","0" 
"01","Allegany County","005-000","06","01B","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","164","48","365","106","115","14","28","6","1","0" 
"01","Allegany County","005-000","06","01B","Board of Education","","Crystal M. Bender","NON","Y","","137","","250","","72","","18","","0","" 
"01","Allegany County","005-000","06","01B","Board of Education","","Tammy Fraley","NON","","","111","","228","","67","","10","","1","" 
"01","Allegany County","005-000","06","01B","Board of Education","","Max Green","NON","Y","","110","","275","","81","","16","","1","" 
"01","Allegany County","005-000","06","01B","Board of Education","","Gerry LaFemina","NON","","","39","","96","","41","","8","","0","" 
"01","Allegany County","005-000","06","01B","Board of Education","","Other Write-Ins","","","Y","2","","2","","2","","2","","0","" 
"01","Allegany County","005-000","06","01B","Cumberland Council","","Eugene Thomas Frazier","NON","Y","","58","","160","","64","","9","","0","" 
"01","Allegany County","005-000","06","01B","Cumberland Council","","Brian Richard Lepley","NON","Y","","85","","211","","47","","6","","0","" 
"01","Allegany County","005-000","06","01B","Cumberland Council","","Laurie Peskin Marchini","NON","","","34","","100","","54","","2","","0","" 
"01","Allegany County","005-000","06","01B","Cumberland Council","","D. A. Tinnen","NON","","","13","","22","","6","","2","","1","" 
"01","Allegany County","005-000","06","01B","Cumberland Council","","Simeon Leonard Younger","NON","","","27","","51","","21","","5","","1","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","263","","331","","296","","25","","8","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","362","","430","","156","","29","","3","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","2","","8","","2","","1","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","5","","12","","3","","2","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","1","","12","","4","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","2","","0","","1","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"01","Allegany County","006-005","06","01B","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
